year,predicted
2022,1627.0607
2023,1637.8615
2024,1645.6211
2025,1651.1661
2026,1655.1124
2027,1657.9124
2028,1659.894
2029,1661.2947
2030,1662.2832
2031,1662.9803
2032,1663.4717
2033,1663.8179
2034,1664.0616
2035,1664.2333
2036,1664.3541
2037,1664.4392
2038,1664.4991
2039,1664.5413
2040,1664.571
2041,1664.5919
2042,1664.6067
2043,1664.617
2044,1664.6243
2045,1664.6293
2046,1664.6328
2047,1664.6354
2048,1664.6373
2049,1664.6385
2050,1664.6394
