year,predicted
2022,683.37134
2023,678.2078
2024,672.9668
2025,667.6482
2026,662.2524
2027,656.7804
2028,651.23376
2029,645.6147
2030,639.9261
2031,634.1717
2032,628.35583
2033,622.48376
2034,616.56165
2035,610.5963
2036,604.5956
2037,598.5681
2038,592.5233
2039,586.4714
2040,580.4233
2041,574.3905
2042,568.38513
2043,562.4197
2044,556.50714
2045,550.66034
2046,544.89215
2047,539.21545
2048,533.64276
2049,528.1861
2050,522.85675
