year,predicted
2022,15.64464
2023,15.575222
2024,15.50652
2025,15.438531
2026,15.37125
2027,15.304677
2028,15.23881
2029,15.173649
2030,15.109195
2031,15.045452
2032,14.982424
2033,14.920112
2034,14.858522
2035,14.797661
2036,14.737532
2037,14.678143
2038,14.619498
2039,14.561607
2040,14.504476
2041,14.44811
2042,14.392516
2043,14.337705
2044,14.283681
2045,14.230451
2046,14.178021
2047,14.1264
2048,14.075592
2049,14.025604
2050,13.976439
