year,predicted
2022,489.45938
2023,491.52286
2024,493.50504
2025,495.40903
2026,497.23782
2027,498.99426
2028,500.68112
2029,502.30103
2030,503.85638
2031,505.3497
2032,506.78326
2033,508.15927
2034,509.4799
2035,510.74722
2036,511.96317
2037,513.1297
2038,514.24866
2039,515.3219
2040,516.351
2041,517.3378
2042,518.2839
2043,519.1906
2044,520.0598
2045,520.89264
2046,521.6907
2047,522.45526
2048,523.1877
2049,523.88916
2050,524.561
