year,predicted
2022,945.3881
2023,968.9497
2024,987.15344
2025,1001.11316
2026,1011.7405
2027,1019.7787
2028,1025.8259
2029,1030.3553
2030,1033.7362
2031,1036.2532
2032,1038.1229
2033,1039.5101
2034,1040.5377
2035,1041.2986
2036,1041.8613
2037,1042.2776
2038,1042.5852
2039,1042.8125
2040,1042.9805
2041,1043.1045
2042,1043.1962
2043,1043.2639
2044,1043.3138
2045,1043.3507
2046,1043.378
2047,1043.3982
2048,1043.4131
2049,1043.4241
2050,1043.4321
