year,predicted
2022,146.6068
2023,152.47194
2024,157.34448
2025,161.38412
2026,164.72554
2027,167.48311
2028,169.7539
2029,171.62018
2030,173.15134
2031,174.40564
2032,175.4318
2033,176.2704
2034,176.9551
2035,177.51369
2036,177.96912
2037,178.34023
2038,178.6425
2039,178.88861
2040,179.08896
2041,179.25198
2042,179.38464
2043,179.49254
2044,179.58032
2045,179.6517
2046,179.70975
2047,179.75694
2048,179.79533
2049,179.82654
2050,179.85191
