year,value
2011-01-01,1659.90875008
2012-01-01,1659.14377465
2013-01-01,1652.71974335
2014-01-01,1642.70284255
2015-01-01,1637.31895653
2016-01-01,1636.55398109
2017-01-01,1630.12994980
2018-01-01,1620.11304900
2019-01-01,1614.72916297
2020-01-01,1613.96418754
2021-01-01,1607.54015624
