year,value
2011-01-01,6.94567915
2012-01-01,6.88763919
2013-01-01,6.81256961
2014-01-01,6.72911669
2015-01-01,6.65849772
2016-01-01,6.60045777
2017-01-01,6.52538818
2018-01-01,6.44193526
2019-01-01,6.37131629
2020-01-01,6.31327634
2021-01-01,6.23820675
