year,value
2011-01-01,9.56309677
2012-01-01,9.46462653
2013-01-01,9.36597471
2014-01-01,9.17564337
2015-01-01,9.03120402
2016-01-01,8.93273378
2017-01-01,8.83408196
2018-01-01,8.64375063
2019-01-01,8.49931128
2020-01-01,8.40084104
2021-01-01,8.30218922
