year,value
2011-01-01,4.20438624
2012-01-01,4.15759617
2013-01-01,4.11636272
2014-01-01,4.03234560
2015-01-01,3.96690865
2016-01-01,3.92011859
2017-01-01,3.87888513
2018-01-01,3.79486801
2019-01-01,3.72943106
2020-01-01,3.68264100
2021-01-01,3.64140754
