year,value
2011-01-01,6.46877880
2012-01-01,6.29857328
2013-01-01,6.12621234
2014-01-01,5.94790357
2015-01-01,5.77367509
2016-01-01,5.60346957
2017-01-01,5.43110863
2018-01-01,5.25279986
2019-01-01,5.07857138
2020-01-01,4.90836586
2021-01-01,4.73600492
