year,value
2011-01-01,154.78474856
2012-01-01,151.54086879
2013-01-01,148.07182113
2014-01-01,144.02614744
2015-01-01,140.38372790
2016-01-01,137.13984814
2017-01-01,133.67080047
2018-01-01,129.62512678
2019-01-01,125.98270724
2020-01-01,122.73882748
2021-01-01,119.26977981
