year,value
2011-01-01,725.72428026
2012-01-01,715.56834163
2013-01-01,703.25968103
2014-01-01,688.85068942
2015-01-01,676.56963038
2016-01-01,666.41369175
2017-01-01,654.10503115
2018-01-01,639.69603954
2019-01-01,627.41498050
2020-01-01,617.25904187
2021-01-01,604.95038127
