year,value
2011-01-01,2139.85964026
2012-01-01,2158.64403473
2013-01-01,2167.14640154
2014-01-01,2179.24590639
2015-01-01,2194.70709457
2016-01-01,2213.49148903
2017-01-01,2221.99385584
2018-01-01,2234.09336069
2019-01-01,2249.55454887
2020-01-01,2268.33894333
2021-01-01,2276.84131014
