year,value
2011-01-01,4.57285111
2012-01-01,4.53158312
2013-01-01,4.49252365
2014-01-01,4.39300346
2015-01-01,4.32235281
2016-01-01,4.28108481
2017-01-01,4.24202535
2018-01-01,4.14250516
2019-01-01,4.07185450
2020-01-01,4.03058651
2021-01-01,3.99152705
