year,actual,predicted
2011,153.7784987,177.49895
2012,151.2233106,187.69933
2013,149.0454152,192.66458
2014,148.3971998,195.05502
2015,147.9912907,196.19922
2016,146.7000493,196.74529
2017,144.8105336,197.00555
2018,143.6343817,197.1295
2019,142.0769575,197.18852
2020,140.3058963,197.21663
2021,139.5572438,197.23001
