year,actual,predicted
2011,4.30458989,4.602526
2012,4.202036225,4.7565894
2013,4.161252799,4.8639083
2014,4.190818991,4.938237
2015,4.158204012,4.9894943
2016,4.062701333,5.02473
2017,4.018535701,5.0488987
2018,3.962482354,5.065449
2019,3.901415985,5.0767713
2020,3.75643939,5.0845103
2021,3.665189862,5.0897975
