year,actual,predicted
2011,4.597376299,5.185722
2012,4.597697294,5.500799
2013,4.543791594,5.6727242
2014,4.419580873,5.7656956
2015,4.380462063,5.8157086
2016,4.323654849,5.842535
2017,4.220225013,5.8569016
2018,4.078205987,5.8645883
2019,3.971982869,5.8686996
2020,3.735798491,5.8708973
2021,3.604626986,5.8720727
