year,actual,predicted
2011,27.98411917,34.098328
2012,27.49807543,35.6795
2013,27.40452064,36.131737
2014,27.39942799,36.25835
2015,27.26163848,36.29357
2016,27.3238781,36.303352
2017,27.41791824,36.306065
2018,27.26371781,36.30682
2019,27.12231786,36.30703
2020,26.7790604,36.307087
2021,26.77150772,36.307106
