year,actual,predicted
2011,375.7391876,410.80402
2012,372.0238776,427.2363
2013,366.6302118,435.3033
2014,360.0146168,439.21927
2015,357.8984988,441.10904
2016,355.4163137,442.0184
2017,350.7615273,442.4553
2018,348.408072,442.6651
2019,344.7515956,442.7658
2020,337.2894304,442.81412
2021,333.1063354,442.83728
