year,actual,predicted
2011,92.03220792,97.7656
2012,91.07988224,101.28799
2013,89.65162716,103.90438
2014,87.23707542,105.84217
2015,85.73700863,107.27397
2016,85.05741955,108.32994
2017,83.63072322,109.1076
2018,82.57594681,109.67967
2019,82.05272584,110.10016
2020,80.96658903,110.40904
2021,80.46943952,110.63585
