year,actual,predicted
2011,529.382076,568.8381
2012,522.3625495,588.65784
2013,512.6469377,599.83167
2014,504.7781464,606.06726
2015,504.3345962,609.5253
2016,504.5011375,611.4361
2017,500.4197586,612.4897
2018,499.4359342,613.06995
2019,495.1848013,613.38934
2020,489.4665948,613.56506
2021,487.3111807,613.66174
