year,predicted
2022,80.73451
2023,80.56004
2024,80.35776
2025,80.108116
2026,79.82243
2027,79.520164
2028,79.21706
2029,78.9318
2030,78.683586
2031,78.472015
2032,78.292206
2033,78.14783
2034,78.03266
2035,77.93791
2036,77.8628
2037,77.79898
2038,77.73725
2039,77.678375
2040,77.62184
2041,77.56815
2042,77.51815
2043,77.47267
2044,77.432274
2045,77.397125
2046,77.36699
2047,77.341354
2048,77.31961
2049,77.30103
2050,77.28495
