year,predicted
2022,1180.3921
2023,1166.5385
2024,1152.6519
2025,1138.9248
2026,1125.6053
2027,1112.8765
2028,1100.8542
2029,1089.6338
2030,1079.2704
2031,1069.7534
2032,1061.0736
2033,1053.1724
2034,1046.0211
2035,1039.5664
2036,1033.7367
2037,1028.4868
2038,1023.7449
2039,1019.46844
2040,1015.60944
2041,1012.1255
2042,1008.9781
2043,1006.133
2044,1003.55945
2045,1001.23016
2046,999.1207
2047,997.20935
2048,995.4766
2049,993.90515
2050,992.47925
