year,predicted
2022,488.5251
2023,487.1905
2024,486.10382
2025,485.2137
2026,484.48135
2027,483.87265
2028,483.36197
2029,482.92883
2030,482.5613
2031,482.25525
2032,482.00018
2033,481.783
2034,481.6003
2035,481.4432
2036,481.30624
2037,481.18973
2038,481.09354
2039,481.01172
2040,480.9422
2041,480.88318
2042,480.833
2043,480.79044
2044,480.7543
2045,480.7236
2046,480.69757
2047,480.6755
2048,480.65677
2049,480.64084
2050,480.62735
