year,predicted
2022,219.26866
2023,217.34363
2024,215.51268
2025,213.79292
2026,212.17491
2027,210.6561
2028,209.2344
2029,207.91536
2030,206.69092
2031,205.5529
2032,204.50005
2033,203.52985
2034,202.63124
2035,201.80118
2036,201.03835
2037,200.3323
2038,199.68748
2039,199.09427
2040,198.5491
2041,198.04851
2042,197.5892
2043,197.16803
2044,196.78201
2045,196.42839
2046,196.10457
2047,195.80815
2048,195.53691
2049,195.2888
2050,195.06189
