year,predicted
2022,1632.9412
2023,1644.5029
2024,1651.6414
2025,1654.2823
2026,1654.83
2027,1655.0875
2028,1655.4961
2029,1656.4581
2030,1658.4492
2031,1662.2611
2032,1669.3629
2033,1676.9628
2034,1683.5299
2035,1688.5316
2036,1687.5378
2037,1679.0898
2038,1669.5785
2039,1661.9513
2040,1658.0323
2041,1657.5488
2042,1658.9147
2043,1660.3987
2044,1660.9532
2045,1660.3812
2046,1659.0732
2047,1657.604
2048,1656.4089
2049,1655.6565
2050,1655.3091
