year,predicted
2022,6.6569014
2023,6.648424
2024,6.6430745
2025,6.6396475
2026,6.6374683
2027,6.636064
2028,6.6351547
2029,6.634582
2030,6.6342196
2031,6.633983
2032,6.6338415
2033,6.6337423
2034,6.63366
2035,6.6335974
2036,6.6335406
2037,6.6335135
2038,6.633512
2039,6.63351
2040,6.63351
2041,6.6335106
2042,6.6335125
2043,6.633515
2044,6.6335177
2045,6.63352
2046,6.6335225
2047,6.6335254
2048,6.6335273
2049,6.6335287
2050,6.63353
