year,predicted
2022,2024.0807
2023,2012.6614
2024,2008.9653
2025,2014.4216
2026,2028.2491
2027,2047.7988
2028,2069.2312
2029,2087.6704
2030,2098.9548
2031,2100.911
2032,2093.359
2033,2078.0188
2034,2057.5383
2035,2035.4194
2036,2016.0488
2037,2003.4026
2038,2000.6339
2039,2008.6736
2040,2026.3353
2041,2050.312
2042,2075.5552
2043,2096.3376
2044,2108.0063
2045,2108.379
2046,2097.8428
2047,2078.5815
2048,2053.937
2049,2028.2096
2050,2006.3876
