year,predicted
2022,3.7325199
2023,3.6747212
2024,3.6301875
2025,3.5929382
2026,3.5599496
2027,3.5289314
2028,3.4990323
2029,3.4702146
2030,3.4427397
2031,3.416282
2032,3.3910043
2033,3.3671823
2034,3.3450305
2035,3.324429
2036,3.305911
2037,3.2890522
2038,3.2727714
2039,3.2577174
2040,3.2437534
2041,3.2307806
2042,3.2187188
2043,3.2075026
2044,3.1970751
2045,3.187384
2046,3.17838
2047,3.1700187
2048,3.162258
2049,3.1550581
2050,3.1483796
