year,predicted
2022,907.72766
2023,904.69867
2024,902.15826
2025,900.11633
2026,898.5219
2027,897.3056
2028,896.3968
2029,895.73157
2030,895.25604
2031,894.92554
2032,894.7038
2033,894.56085
2034,894.4748
2035,894.42786
2036,894.40625
2037,894.4019
2038,894.4059
2039,894.4156
2040,894.4278
2041,894.44055
2042,894.45264
2043,894.46356
2044,894.47296
2045,894.4807
2046,894.48706
2047,894.49207
2048,894.49603
2049,894.499
2050,894.5012
