year,value
2011,4.4968987
2012,4.4367223
2013,4.379904
2014,4.328179
2015,4.2811575
2016,4.2390094
2017,4.2022247
2018,4.1702566
2019,4.1420326
2020,4.117662
2021,4.0971246
