year,value
2011,1327.6334
2012,1341.2356
2013,1352.202
2014,1358.3372
2015,1358.7
2016,1354.0233
2017,1346.4667
2018,1338.7749
2019,1333.1967
2020,1330.7948
2021,1331.4336
