year,value
2011,1712.372
2012,1728.9729
2013,1742.5154
2014,1749.0319
2015,1743.0219
2016,1719.6156
2017,1684.2368
2018,1659.6832
2019,1663.321
2020,1682.5298
2021,1704.6881
