year,value
2011,2036.0834
2012,2035.322
2013,2034.994
2014,2034.6201
2015,2034.4292
2016,2034.4204
2017,2034.4971
2018,2034.4607
2019,2034.65
2020,2035.4569
2021,2036.3618
