year,actual,predicted
2011,734.5738303,727.1275
2012,725.6367565,711.3344
2013,716.1657801,694.8722
2014,707.5287469,677.71094
2015,702.0384642,659.9365
2016,700.4656946,641.6844
2017,695.8358842,623.13806
2018,692.4068469,604.49255
2019,688.2319911,585.95294
2020,686.2420237,567.7286
2021,688.4579284,550.0126
