year,actual,predicted
2011,27.98411917,27.96045
2012,27.49807543,27.111214
2013,27.40452064,26.184755
2014,27.39942799,25.157627
2015,27.26163848,24.001225
2016,27.3238781,22.695671
2017,27.41791824,21.223145
2018,27.26371781,19.556421
2019,27.12231786,17.66899
2020,26.7790604,15.511774
2021,26.77150772,13.021626
