year,actual,predicted
2011,51.60339874,52.566338
2012,50.41326412,51.567265
2013,49.97933087,50.616516
2014,50.00368824,49.705624
2015,49.63443075,48.829376
2016,49.59825016,47.994804
2017,49.53471589,47.201355
2018,49.21283892,46.443077
2019,48.67543623,45.72244
2020,48.09012809,45.036602
2021,47.91368998,44.383106
