year,actual,predicted
2011,4.597376299,4.433976
2012,4.597697294,4.3528695
2013,4.543791594,4.269016
2014,4.419580873,4.1854672
2015,4.380462063,4.103995
2016,4.323654849,4.025268
2017,4.220225013,3.9496734
2018,4.078205987,3.8776648
2019,3.971982869,3.8092039
2020,3.735798491,3.7441103
2021,3.604626986,3.682416
