year,actual,predicted
2011,16.22195651,15.798321
2012,15.85708644,15.494836
2013,15.77334045,15.180589
2014,15.72680759,14.861768
2015,15.60480908,14.539957
2016,15.66375516,14.218294
2017,15.71645957,13.905942
2018,15.71897753,13.603031
2019,15.74151665,13.306603
2020,15.66559239,13.021708
2021,15.71478204,12.753633
