year,actual,predicted
2011,2011.763669,2042.798
2012,2022.85028,2042.3663
2013,2049.226394,2042.331
2014,2078.551379,2042.504
2015,2092.326447,2042.7662
2016,2100.50408,2043.0541
2017,2088.371556,2043.335
2018,2080.367825,2043.5951
2019,2079.303643,2043.825
2020,2059.530752,2044.029
2021,2049.010595,2044.2058
