year,actual,predicted
2011,529.382076,518.47046
2012,522.3625495,510.49445
2013,512.6469377,502.46292
2014,504.7781464,494.44434
2015,504.3345962,486.49426
2016,504.5011375,478.65744
2017,500.4197586,470.9775
2018,499.4359342,463.48682
2019,495.1848013,456.21188
2020,489.4665948,449.18225
2021,487.3111807,442.42044
