year,actual,predicted
2011,375.7391876,367.77567
2012,372.0238776,363.90463
2013,366.6302118,360.0753
2014,360.0146168,356.31296
2015,357.8984988,352.639
2016,355.4163137,349.06943
2017,350.7615273,345.61447
2018,348.408072,342.27844
2019,344.7515956,339.06458
2020,337.2894304,335.9749
2021,333.1063354,333.0086
